source_ip,destination_ip,source_port,destination_port,protocol,bytes,is_anomaly
155.111.193.127,106.107.226.225,32559,19908,TCP,1287,0
42.125.93.48,42.189.41.85,49034,60159,UDP,947,1
94.66.140.200,38.180.67.125,51204,32326,UDP,82,1
19.160.61.96,255.211.170.252,3441,54703,UDP,115,0
26.81.230.226,34.55.67.198,57336,3143,TCP,1268,0
227.214.8.23,180.150.133.217,11443,60115,UDP,1126,1
2.13.67.54,176.210.216.49,61369,43288,UDP,1271,1
8.224.74.231,239.19.124.254,59968,45192,UDP,442,1
10.45.218.166,32.155.131.237,60131,65305,UDP,898,1
47.59.63.47,5.140.50.80,43845,13056,UDP,976,1
203.204.189.18,99.238.141.144,52293,59116,TCP,364,1
220.122.117.108,121.148.119.79,54267,16387,TCP,575,0
224.4.157.6,103.19.116.115,20794,5363,UDP,1226,0
235.4.1.107,246.128.237.10,32437,24426,UDP,446,0
193.24.146.178,115.209.179.110,7613,36331,UDP,1197,0
235.46.104.34,164.200.10.245,22167,40863,UDP,451,0
177.21.73.28,25.212.95.68,53599,59080,TCP,930,0
86.185.204.211,23.206.193.41,56735,11319,UDP,307,0
120.117.165.74,225.145.20.214,53318,51580,TCP,500,1
4.163.251.28,91.71.34.173,41137,7287,UDP,1360,0
153.122.53.152,62.120.173.109,52492,16146,TCP,881,0
15.88.149.98,66.254.211.104,46813,46831,UDP,490,1
34.188.154.191,40.45.242.240,14584,55207,UDP,466,1
40.31.164.243,20.24.154.170,36651,20582,UDP,130,1
144.255.169.23,11.177.24.103,54106,556,TCP,1323,0
80.197.61.227,247.48.189.133,24462,47571,TCP,1201,0
253.59.174.168,122.83.219.115,14946,49679,UDP,1434,0
56.56.47.39,86.71.76.14,28396,42175,UDP,335,1
97.16.143.197,167.167.214.44,4676,29534,UDP,116,0
109.134.55.226,233.82.7.58,58986,30511,TCP,1035,1
104.149.168.170,96.210.239.96,56397,30812,TCP,1026,1
197.93.229.1,228.213.175.249,55736,60900,TCP,142,1
150.5.121.160,171.85.149.28,44932,12604,UDP,603,1
6.167.226.11,171.253.55.5,11663,24122,TCP,52,1
193.46.189.226,119.234.36.171,6491,40246,TCP,1417,1
80.134.130.178,28.85.95.129,59301,59643,UDP,920,0
192.38.168.252,101.78.160.242,24802,43795,TCP,729,0
212.231.137.243,89.20.43.253,55557,45977,TCP,918,0
73.176.1.147,162.104.148.205,38780,7505,UDP,871,1
168.29.147.63,26.3.117.211,28513,15347,UDP,1081,1
195.102.243.12,209.250.70.53,22650,33257,TCP,162,0
215.225.162.94,12.179.167.21,18340,49209,TCP,1241,0
94.59.250.78,209.216.81.63,55044,23838,TCP,816,1
43.78.2.228,251.220.177.14,7813,6508,UDP,1284,1
110.90.85.200,167.192.42.115,16488,50192,TCP,55,0
186.193.154.194,2.235.159.45,33317,39743,UDP,1361,1
115.97.71.184,203.186.223.66,4176,31644,UDP,528,1
119.173.44.55,23.31.171.249,61807,40966,TCP,1243,0
68.162.0.94,252.245.16.19,55991,18710,UDP,270,1
139.9.213.35,14.143.135.172,53922,43061,TCP,259,0
21.205.56.208,113.177.226.81,42028,10109,TCP,235,1
209.136.34.185,163.7.11.249,20433,11430,UDP,1300,0
3.131.244.69,241.110.198.10,65222,11294,UDP,869,1
128.196.198.169,165.241.143.244,41321,30745,TCP,1394,1
112.182.90.73,12.200.7.252,45592,2152,TCP,695,1
13.106.90.120,186.168.37.224,64483,10197,TCP,551,1
224.100.28.227,11.22.74.72,21603,17285,TCP,339,0
247.210.138.195,160.95.1.43,63069,5282,TCP,753,0
143.17.166.63,73.19.45.173,39627,55863,TCP,855,1
58.245.207.24,34.50.68.13,61043,19384,TCP,1097,0
224.130.173.146,143.80.58.3,41858,43069,TCP,540,1
55.97.19.194,161.152.87.152,65001,34920,UDP,294,0
50.73.210.248,214.98.159.9,49322,30621,UDP,243,1
230.64.8.201,134.67.197.97,11207,46964,TCP,1341,1
156.143.61.63,65.142.72.217,886,57593,TCP,597,0
0.161.31.254,140.1.171.203,50172,63274,TCP,467,0
121.81.41.235,102.91.170.172,9403,2901,UDP,977,0
245.66.88.16,83.175.45.108,3610,10595,TCP,1423,0
199.171.136.244,193.24.64.238,47049,44261,TCP,1144,1
157.156.38.0,243.75.234.202,194,41883,TCP,612,0
188.205.78.172,83.123.195.145,41404,4156,UDP,121,1
141.151.242.110,63.120.154.28,20991,47520,TCP,1474,0
100.20.182.22,27.32.164.44,23851,52566,TCP,381,1
15.8.77.173,60.160.247.32,44213,24262,UDP,234,0
201.212.145.62,39.175.95.97,62735,43024,TCP,934,0
120.60.21.254,223.12.63.192,42634,17915,TCP,1099,0
140.104.155.111,33.38.159.85,58745,25131,TCP,552,1
34.145.62.111,125.215.37.119,55449,44450,UDP,512,0
145.67.91.111,37.31.206.207,59211,42497,UDP,600,1
177.76.118.236,9.222.136.186,45474,40407,UDP,799,1
70.25.115.96,68.231.18.169,15023,64816,UDP,129,0
230.65.132.160,1.25.4.115,29003,2094,UDP,1450,1
197.207.145.166,188.146.11.81,9997,41136,UDP,980,0
45.228.75.30,98.229.139.160,10334,13482,UDP,113,1
200.71.248.120,224.136.199.142,27285,16848,UDP,54,1
140.145.230.166,135.148.153.245,48770,33226,TCP,1282,1
6.131.66.242,253.164.52.2,54571,30717,TCP,1213,1
189.188.36.234,172.198.143.44,56342,28034,TCP,972,0
205.74.211.15,101.32.133.129,60997,8547,TCP,89,1
219.140.26.141,35.158.248.124,2739,15706,UDP,564,0
246.241.195.170,47.70.164.187,25501,15556,UDP,592,1
60.225.39.157,162.51.17.237,27650,40669,TCP,770,1
136.75.148.253,186.188.14.239,48180,28249,TCP,766,1
18.126.65.251,91.161.128.174,1791,44211,UDP,396,0
252.144.140.117,233.116.237.200,39763,26052,TCP,417,1
248.142.231.5,15.222.242.50,29258,31068,UDP,762,0
43.240.115.118,150.97.123.14,1110,50548,TCP,998,0
186.2.167.153,161.239.151.35,10890,34139,UDP,1456,0
79.5.117.15,60.195.240.2,16779,29482,UDP,10,0
209.136.93.218,175.132.78.253,32884,54926,TCP,728,1
0.54.183.30,10.32.141.166,34543,40758,UDP,152,1
48.41.61.99,69.64.131.34,1446,38031,UDP,301,1
61.29.98.112,139.157.220.145,50232,31181,UDP,423,1
248.27.220.173,239.87.211.5,51135,51162,UDP,194,1
146.127.165.190,25.57.194.42,44960,64524,TCP,1066,0
0.227.179.78,211.12.51.50,59926,44836,UDP,1226,0
95.242.173.183,59.79.122.92,41114,24310,TCP,1134,1
84.132.63.192,117.50.1.127,52895,33331,TCP,158,1
66.204.188.83,223.98.151.31,35679,58130,UDP,450,1
69.154.83.81,107.161.63.140,49532,48616,TCP,329,1
4.193.110.246,125.183.205.30,29263,4617,TCP,576,0
115.144.214.193,19.101.118.220,59381,57035,UDP,1300,1
26.111.181.52,2.13.151.207,36804,7587,UDP,985,1
144.135.60.95,109.172.245.178,48788,31727,TCP,318,1
126.17.43.156,199.84.241.19,7572,44776,TCP,1464,0
35.61.199.152,114.223.78.27,57178,41077,UDP,422,1
21.136.135.169,126.198.68.247,7196,59785,UDP,224,1
183.224.82.77,11.211.214.115,43154,51727,TCP,386,0
99.55.155.3,192.122.131.56,47670,30704,TCP,26,0
92.88.37.69,62.132.74.42,51533,58670,TCP,375,1
26.201.158.141,64.142.99.66,3955,28997,UDP,50,1
34.246.191.76,130.79.40.212,1040,17299,TCP,1084,1
231.179.138.198,45.72.220.96,28673,39099,UDP,1144,1
11.31.234.145,70.135.220.163,2444,39102,UDP,1011,1
244.5.108.228,224.85.49.4,39460,48738,UDP,904,0
84.181.171.120,27.78.112.19,63105,39368,UDP,1147,1
124.189.53.63,234.5.100.164,65039,41050,TCP,1490,0
112.217.146.194,200.255.25.41,53473,43464,UDP,669,1
137.103.242.246,182.148.130.145,34023,26836,UDP,841,1
244.39.89.11,120.213.87.40,31807,29476,TCP,348,0
237.92.46.133,115.31.119.1,2838,19354,TCP,1323,0
24.211.54.221,36.80.40.114,15116,26308,TCP,160,0
234.18.42.114,66.217.45.173,28267,9352,TCP,257,1
172.163.178.220,174.76.92.107,15675,41548,UDP,563,0
98.152.89.55,44.56.44.193,27887,10736,TCP,568,0
49.45.108.179,231.252.47.194,28822,31753,TCP,5,0
228.244.60.119,162.94.1.195,65397,33094,UDP,585,0
10.123.178.252,225.241.245.245,59232,10834,TCP,352,0
36.102.214.212,191.123.79.166,30760,28272,TCP,1091,0
204.7.237.41,25.40.227.89,2735,43651,TCP,62,0
119.101.13.188,2.245.185.235,43338,60672,UDP,1006,0
175.4.170.189,70.37.43.185,54902,37056,TCP,1376,0
71.173.208.250,23.110.32.250,56508,64903,UDP,962,0
240.182.206.7,61.20.166.133,2665,17421,TCP,512,0
46.76.242.175,176.205.98.6,15569,468,TCP,1244,1
23.181.188.218,185.235.64.210,58362,40265,UDP,1258,0
109.148.43.248,153.4.152.33,11610,25865,UDP,1064,0
89.1.5.21,97.46.198.252,53530,14355,UDP,260,1
177.66.156.172,33.40.51.3,9376,19039,UDP,1453,0
43.250.195.25,189.231.132.17,62021,61963,TCP,355,0
150.160.174.52,8.209.231.110,14355,42171,UDP,175,0
96.34.163.143,166.176.184.78,52663,3523,TCP,240,0
243.186.100.168,131.187.74.237,26895,32166,UDP,885,1
62.160.27.150,240.179.224.228,40920,7406,TCP,70,0
254.196.158.97,144.72.142.132,499,52896,UDP,714,0
126.91.163.100,16.49.22.98,39930,47932,UDP,24,1
145.211.37.59,80.70.80.103,58800,6406,TCP,652,0
140.244.17.124,17.173.144.146,61375,23332,TCP,1262,1
47.70.25.19,237.63.17.91,24013,30132,UDP,141,1
161.118.152.120,199.26.150.219,61476,23704,TCP,267,0
100.146.43.201,232.80.112.26,63092,55910,TCP,192,1
3.56.130.142,148.31.244.243,45382,58372,UDP,1071,0
124.212.6.56,101.139.22.113,1667,52897,UDP,973,0
11.224.62.147,181.240.74.162,61555,49714,UDP,94,0
33.49.7.184,175.215.137.242,23144,41502,UDP,1448,0
25.91.47.250,225.33.80.195,12171,21536,TCP,1237,1
198.117.134.11,2.234.71.247,51394,29638,UDP,1034,0
148.137.0.137,180.89.141.34,24078,12427,TCP,1291,0
14.8.30.57,1.179.99.95,17391,16684,TCP,878,1
49.105.243.204,194.195.249.25,7661,42220,UDP,636,1
198.221.213.195,121.158.71.122,7188,37614,TCP,699,1
253.225.236.207,113.165.10.99,43240,62689,TCP,1046,1
124.12.130.188,204.120.85.207,58241,11551,TCP,506,0
160.131.1.79,53.67.239.167,64992,9880,UDP,1290,0
63.184.28.25,80.44.155.136,55164,37089,UDP,962,0
234.230.196.170,41.227.35.146,25186,33998,TCP,668,1
220.253.250.93,175.231.84.91,30841,43599,TCP,239,0
37.63.42.148,56.182.20.112,39094,58585,TCP,1397,1
117.137.159.96,100.141.155.84,45903,20802,UDP,824,0
40.194.219.77,84.146.83.68,52282,43865,UDP,825,1
42.219.173.32,156.124.90.68,33942,25756,UDP,1191,1
21.120.53.52,120.154.44.173,13635,39383,TCP,192,0
55.111.25.212,149.234.246.207,34646,41158,TCP,1375,0
136.72.88.173,244.126.159.57,29686,8486,TCP,1089,1
222.41.162.120,108.127.243.243,4554,48715,TCP,1334,1
135.128.161.222,250.127.179.88,15638,60723,TCP,411,1
233.69.6.4,120.40.92.153,53996,55527,TCP,1129,1
90.158.13.37,58.208.170.15,19138,4296,TCP,797,0
82.214.23.52,61.180.147.250,15568,2891,TCP,963,0
108.92.207.233,69.64.89.163,37397,22991,TCP,1347,0
25.21.209.163,74.76.71.166,60603,58935,TCP,210,1
220.139.223.213,121.210.56.136,52875,2247,UDP,888,1
232.26.32.123,119.196.192.14,18396,2016,UDP,38,1
213.82.38.146,140.103.84.22,45897,29797,UDP,1485,1
17.25.241.90,202.48.50.177,59278,17283,TCP,590,0
4.100.126.10,231.106.145.122,36328,59211,UDP,847,1
183.140.134.15,246.113.189.10,25596,54120,TCP,1258,1
137.250.71.28,151.34.203.56,47526,55931,TCP,1307,0
66.95.245.255,217.178.180.85,42244,40872,UDP,405,1
85.19.7.94,225.137.162.87,40309,56314,UDP,140,1
203.161.69.147,242.149.53.235,64600,48599,TCP,992,0
222.131.120.99,253.58.204.37,5859,12942,UDP,360,0
243.51.165.83,20.239.153.185,26832,48915,UDP,58,1
64.192.247.236,193.125.146.157,27863,55439,UDP,751,1
104.100.210.251,15.234.202.174,40169,56311,UDP,79,0
243.123.22.26,187.168.45.172,19470,30954,TCP,740,1
44.230.136.66,202.99.35.113,44262,15312,TCP,1316,0
112.98.105.191,117.171.96.111,35438,35212,UDP,520,1
116.5.219.17,121.33.42.67,54660,18663,TCP,722,0
119.183.16.33,126.189.12.248,61643,36765,TCP,370,0
146.119.250.156,0.127.51.20,59233,1375,UDP,248,1
91.85.61.6,34.7.216.37,3297,32757,UDP,702,0
140.47.186.35,52.136.85.66,48929,63436,UDP,243,0
43.94.65.213,2.205.162.87,60865,46132,UDP,813,0
99.27.173.3,32.124.110.18,34804,57108,TCP,1173,1
193.150.201.84,238.118.109.96,48326,2464,TCP,192,1
95.174.140.32,1.137.18.98,22413,22830,TCP,30,0
255.112.157.81,140.130.30.232,53355,26798,TCP,504,1
32.35.210.129,173.188.199.39,40024,33763,UDP,552,1
72.250.251.153,100.165.243.66,38440,13349,UDP,419,0
151.227.39.58,89.4.130.223,9672,10468,UDP,415,0
35.123.42.152,194.237.180.28,36074,32001,UDP,372,0
216.81.54.135,134.156.60.54,5217,53688,UDP,715,1
128.226.180.170,244.213.147.29,25767,63832,UDP,823,0
154.251.149.65,191.253.209.79,10012,2876,TCP,440,0
177.43.253.133,41.208.185.79,5105,24171,TCP,1035,0
13.8.27.196,28.67.253.166,52098,809,UDP,1251,0
234.184.239.99,177.3.222.63,34424,3116,TCP,557,0
107.29.110.132,196.13.221.200,29948,44503,TCP,868,1
240.241.42.1,56.166.105.225,43951,26446,TCP,357,1
72.210.157.90,205.136.239.126,47963,63500,UDP,287,0
43.200.229.205,235.179.172.56,37549,60781,UDP,1173,0
198.100.253.113,224.246.160.125,14668,63120,UDP,1145,0
189.138.12.233,107.50.108.170,34450,59907,UDP,895,0
17.67.50.213,157.201.243.90,42500,36408,TCP,250,1
97.7.2.38,57.79.249.110,13554,33906,TCP,1287,1
46.141.189.134,19.150.146.83,55463,14341,TCP,856,1
78.177.177.42,14.195.49.252,32120,20139,UDP,1341,0
197.109.58.38,111.141.77.114,45119,65198,UDP,261,0
221.170.165.52,244.130.194.68,47603,15616,UDP,532,1
201.201.118.245,62.167.22.248,48988,45282,UDP,713,0
95.104.190.62,33.77.117.124,2568,35902,TCP,1177,1
11.144.125.19,79.7.233.59,933,26858,TCP,274,0
10.142.215.28,137.111.73.216,55772,26340,TCP,511,1
135.91.141.23,211.74.47.173,63534,54170,UDP,823,0
26.186.121.5,121.72.193.189,17917,25415,UDP,622,0
87.167.44.7,53.129.34.128,12184,37903,TCP,7,1
82.142.105.43,210.242.36.77,51154,27709,UDP,1112,1
61.166.113.75,98.41.199.102,24738,28158,UDP,928,1
133.68.245.116,233.30.230.111,23921,27421,TCP,1465,0
27.80.168.159,114.119.91.145,30459,8668,TCP,496,1
98.28.128.28,67.121.191.117,48767,54902,TCP,308,0
242.44.247.130,29.54.151.116,32177,14266,TCP,878,0
137.190.32.235,173.1.47.197,15357,48275,UDP,319,0
140.19.229.152,140.204.239.154,49008,32674,TCP,1436,0
152.143.147.48,61.131.189.46,62626,45168,UDP,764,0
129.63.239.5,158.91.94.187,14369,24314,UDP,673,1
134.33.134.27,190.179.150.183,22910,37560,TCP,1291,1
95.62.3.157,188.121.251.109,8142,16144,UDP,338,0
174.197.16.217,122.205.141.215,7011,25650,TCP,754,1
128.176.225.25,149.53.134.154,57303,1608,TCP,1105,0
241.202.242.183,200.165.196.93,36843,21363,UDP,1215,0
159.26.58.176,81.243.41.5,61573,14214,UDP,1093,0
160.153.122.156,112.240.165.75,51405,25712,UDP,785,0
107.199.135.200,25.214.220.152,10541,34275,TCP,428,0
16.80.115.150,106.98.86.46,58958,45147,UDP,595,1
113.85.203.199,52.157.71.185,43414,13692,TCP,557,1
126.31.5.186,48.73.245.73,60931,9560,UDP,677,1
192.104.110.136,191.192.69.152,54229,12249,UDP,677,1
224.81.117.142,253.14.127.236,9346,40285,TCP,28,1
196.216.8.115,29.180.26.5,36088,61085,TCP,1076,1
101.222.36.32,31.158.26.254,38463,23688,TCP,819,0
18.93.142.246,76.100.35.160,10625,19421,UDP,290,1
179.186.149.221,225.231.248.118,21617,24437,UDP,1320,0
90.169.60.223,228.188.180.56,21082,40643,UDP,1012,0
136.18.68.18,228.131.240.234,21216,48280,UDP,517,0
107.10.201.47,176.253.153.53,33629,45348,TCP,599,0
138.32.120.199,81.200.241.170,47522,2105,TCP,799,1
156.40.20.42,111.246.38.130,50802,55553,UDP,393,0
210.197.247.201,41.43.42.187,53018,34271,UDP,418,1
89.13.5.12,194.8.50.1,56850,61006,UDP,1141,0
85.163.68.65,101.110.214.5,5163,17831,UDP,503,0
13.18.97.147,125.155.62.157,42070,61418,TCP,499,0
163.150.138.56,105.212.126.176,44545,51734,TCP,220,1
91.101.250.63,52.118.70.202,30368,39744,UDP,1044,0
175.142.102.90,45.42.221.255,25438,54558,TCP,2,0
155.20.144.57,251.66.144.152,45859,62155,TCP,738,1
179.146.66.133,12.245.36.134,32930,52531,TCP,158,0
13.242.119.94,101.55.39.92,42050,48668,TCP,433,1
17.68.108.46,119.181.250.188,53219,27506,UDP,652,1
112.123.172.89,148.217.199.115,40800,9976,UDP,1068,1
77.146.114.53,79.123.4.237,39012,29863,UDP,683,1
204.108.204.58,232.199.8.193,18924,22267,UDP,1383,0
187.117.246.143,255.223.243.31,2213,21304,TCP,433,0
47.104.174.82,200.148.17.17,36435,3442,UDP,1235,1
178.91.170.212,176.65.199.192,23075,37203,TCP,1324,0
93.104.15.36,169.103.155.217,11657,56304,TCP,1194,1
112.32.180.66,162.232.210.214,40437,37128,UDP,234,0
148.78.218.144,76.230.37.223,23771,14297,UDP,1179,0
214.153.206.90,95.160.192.229,33696,43209,TCP,1428,1
26.125.201.68,249.86.208.69,35041,12060,UDP,402,1
19.164.119.209,150.90.210.74,28736,39089,TCP,598,0
129.55.13.184,219.238.183.185,44293,55957,UDP,724,1
74.187.31.101,110.165.106.0,35612,567,TCP,930,0
215.199.141.90,131.147.127.63,30793,2161,UDP,1065,0
18.11.240.224,74.204.129.28,26062,64488,TCP,1303,1
137.12.55.73,2.63.120.215,20716,9441,UDP,328,1
103.12.135.25,119.58.118.239,20138,32852,TCP,783,1
17.163.169.0,28.172.154.44,30420,15830,TCP,512,0
248.246.49.188,111.170.168.249,44242,31570,UDP,666,1
35.161.96.6,191.102.215.58,3455,62699,UDP,688,0
133.81.220.224,19.160.117.158,42504,31095,TCP,309,1
56.203.63.87,113.113.207.109,11488,48931,UDP,1499,0
67.93.9.172,183.151.182.139,5769,57046,TCP,1224,1
135.14.113.81,230.215.74.84,62354,38884,UDP,664,1
91.166.160.247,33.122.176.173,19691,58672,TCP,1435,1
51.243.190.75,126.65.82.0,35287,23258,UDP,1325,1
137.23.161.179,94.124.215.219,41444,13026,UDP,305,0
124.196.5.99,94.223.66.201,4124,32227,TCP,887,1
208.154.200.78,225.203.32.165,9553,27993,TCP,554,0
132.240.57.85,71.154.161.2,34965,29608,TCP,102,0
58.28.109.246,234.156.229.81,57338,2781,TCP,1051,1
251.138.184.38,148.199.207.78,23630,56884,UDP,1261,0
49.123.28.228,161.127.182.83,55301,18072,UDP,1448,0
113.29.199.130,174.45.98.93,25131,45705,UDP,1183,1
189.144.37.119,27.245.197.65,23976,40326,UDP,1001,0
136.245.18.164,248.57.186.87,28176,3672,UDP,780,0
182.234.88.110,13.205.53.88,34210,63293,UDP,388,1
85.196.200.144,169.210.224.103,54450,35576,UDP,1339,1
248.218.178.110,123.222.243.243,23951,35720,TCP,782,1
223.121.145.9,162.63.4.30,56538,2139,TCP,1238,1
90.172.126.46,249.134.189.3,10734,28102,TCP,735,0
67.127.177.140,125.32.8.178,15779,1742,UDP,30,1
244.252.159.38,69.175.252.34,12281,20780,TCP,712,0
17.7.154.94,93.171.200.178,35187,5010,TCP,680,1
124.154.89.117,77.164.103.81,62527,13684,TCP,1126,0
30.22.244.187,204.82.244.51,47511,3207,UDP,644,1
238.0.26.81,216.153.134.207,14418,4451,TCP,1429,1
134.70.203.50,248.191.132.153,58409,39949,UDP,275,0
228.119.29.19,181.207.94.218,37806,7004,UDP,365,0
129.162.45.4,247.176.250.167,50881,25217,UDP,1370,1
235.204.200.137,213.16.3.95,31043,55311,UDP,239,0
24.253.62.97,14.86.114.132,63546,42874,TCP,994,1
150.146.65.174,157.250.168.74,42173,63857,TCP,624,0
79.13.136.9,230.163.175.144,42225,4981,TCP,1295,0
205.9.180.19,199.124.49.168,28510,26168,UDP,518,1
59.221.50.10,128.233.131.62,52765,12525,UDP,105,1
129.136.239.98,86.186.13.21,29702,19751,UDP,408,0
250.215.220.180,128.245.185.18,44741,35896,TCP,718,0
170.70.70.18,183.233.79.189,27289,18609,UDP,1039,0
128.21.7.40,100.90.213.96,40464,62557,UDP,1248,1
17.87.33.12,66.199.161.33,65444,38147,TCP,1187,0
40.81.141.122,49.126.107.2,22722,22200,TCP,909,0
78.33.126.136,189.237.68.219,44479,49814,TCP,1026,0
0.60.224.142,147.42.114.118,4507,11456,TCP,734,1
110.140.186.131,243.223.56.130,25772,24809,UDP,986,1
198.63.243.110,133.28.227.106,1952,10020,TCP,1130,0
39.25.232.31,206.231.192.137,36033,21245,TCP,30,1
220.82.17.121,4.87.214.48,62538,52146,UDP,565,0
128.135.113.179,62.33.140.232,50070,30457,UDP,236,0
97.159.118.79,36.218.47.49,61895,31888,UDP,1107,0
202.210.252.26,142.228.202.117,44329,35109,TCP,1322,0
182.164.148.168,115.81.0.79,61263,21148,UDP,1204,1
40.119.16.190,74.122.188.26,35712,45933,TCP,1346,0
40.9.38.49,121.250.61.3,27211,64450,TCP,377,1
209.147.250.112,184.62.197.111,32205,35887,UDP,1319,1
198.24.153.151,35.12.238.24,54667,60814,TCP,1343,0
139.111.133.139,50.176.154.16,15571,58487,TCP,711,0
147.83.121.18,5.34.193.168,40841,36926,UDP,186,0
171.136.85.126,115.183.210.166,2498,10969,TCP,254,1
253.246.242.249,150.235.123.96,561,21143,UDP,1267,1
235.139.215.46,101.225.34.183,63154,7291,TCP,818,0
190.191.61.94,143.123.137.73,58742,7658,UDP,409,0
108.43.223.127,172.112.4.90,33068,45019,TCP,225,1
60.208.241.97,201.30.249.160,55271,48022,TCP,1333,0
227.184.91.146,11.244.39.88,60296,5592,UDP,29,0
64.106.95.55,153.140.211.2,41312,29338,UDP,13,0
162.1.254.25,92.80.107.247,62344,14902,UDP,170,0
225.166.83.96,9.109.85.43,30994,7261,UDP,827,0
207.231.97.212,34.249.118.75,40804,8412,UDP,501,1
209.90.228.46,221.172.241.149,36215,59920,UDP,129,0
129.122.174.223,245.112.21.22,896,7397,TCP,801,0
6.249.67.197,94.83.78.14,58572,56973,TCP,443,1
65.134.65.100,229.184.49.235,6202,35844,UDP,936,1
176.173.87.94,116.180.135.253,10967,12517,UDP,1428,0
88.4.10.81,215.132.162.36,2729,3433,TCP,733,0
152.19.48.190,156.109.92.174,18473,5666,TCP,902,1
3.48.184.167,2.45.15.112,48886,31189,TCP,1429,0
177.28.75.234,37.10.153.165,61216,49276,UDP,1285,1
50.213.33.71,75.232.230.73,58867,43631,TCP,977,0
4.96.77.93,135.197.209.213,63700,54134,TCP,1120,1
248.120.88.140,237.21.217.20,11808,47083,TCP,573,0
232.35.44.59,20.123.84.105,43553,60568,TCP,817,0
77.0.201.190,211.73.56.44,6063,42219,UDP,236,0
252.149.25.65,48.9.101.141,7364,59839,UDP,496,1
155.32.37.228,87.140.17.213,35431,57230,UDP,1237,0
210.2.232.180,49.167.160.102,10342,23831,TCP,864,0
101.134.219.99,137.134.81.111,14748,50989,TCP,1132,1
128.137.244.94,198.252.86.222,12488,62310,UDP,1027,0
191.149.251.109,167.100.202.70,14509,62049,TCP,595,0
255.218.143.170,147.218.152.229,31055,42723,UDP,1023,0
208.72.117.142,2.207.207.141,27282,56285,TCP,677,1
243.29.170.140,24.87.195.237,15864,3322,TCP,679,1
233.110.36.140,234.214.39.228,53696,46875,UDP,747,0
254.114.240.32,78.16.49.42,3728,475,UDP,281,0
129.24.42.252,138.222.169.116,9039,21754,UDP,358,0
222.61.227.78,64.178.77.136,63577,27341,TCP,757,0
53.202.249.176,241.239.221.24,9322,60280,UDP,1429,1
89.137.231.50,241.133.139.222,37635,41378,UDP,558,1
204.70.203.7,29.161.154.133,14700,52372,UDP,1377,1
226.44.177.163,235.188.52.107,52213,53019,UDP,505,0
31.55.65.215,71.49.170.166,17637,15477,TCP,276,0
25.106.110.97,222.34.1.174,59610,147,TCP,161,0
158.99.96.1,196.44.93.101,995,48267,UDP,1416,0
167.136.18.100,172.237.13.198,6455,27541,UDP,657,0
